manga_id,manga_name,manga_rank
83365,Akumu Koushounin,14025
83619,Futari no Akai Enishi: Satomi Hakkenden - Hachitama no Ki,14026
86422,Sayonara Sakura,14027
89675,Netsuzou TRap,14028
92989,Oni ga Deru ka Ja ga Deru ka,14029
95673,Sureta Hoshi to Raspberry,14030
96841,Giant Cinderella,14031
97394,Stand by Me,14032
102787,Innocent Devil,14033
105029,Parallel Paradise,14034
106956,Yuusha no Mago to Maou no Musume,14035
109649,"Makikomarete Isekai Teni suru Yatsu wa, Taitei Cheat",14036
111946,Girls x Sekuha-Life,14037
112039,Majo wa Mioji kara,14038
116975,Ne0;lation,14039
110898,Saint Seiya: Episode Zero,14040
216,RahXephon,14041
374,In Dream World,14042
1008,Ichigo to Chocolate,14043
1495,Juuki Ningen Jumbor,14044
2982,Motto Oshiete♡,14045
3320,I Want You,14046
3634,Obaachan wa Idol,14047
3809,Nanako-san-teki na Nichijou,14048
4277,Vampire Master Dark Crimson,14049
4481,Taboo ni Daite,14050
4593,Ojousama to Oresama to,14051
4690,Hyper Baby,14052
6330,Koi Koi 7,14053
7045,"Boku wa, Onnanoko",14054
8290,Shoujo Ningyo,14055
8601,Peach!,14056
10626,Hakka Haien no Shujin to Shitsuji,14057
11166,Nguruwa Kaihou,14058
11746,Get!,14059
14430,Desire,14060
15579,Wrong Appeal,14061
17105,Miss Wizard,14062
17909,Sanjin Sadou,14063
20693,A Midsummer Night's Dream,14064
20891,Yume Midokoro,14065
20893,Te to Te Try On!,14066
21378,Shunkan x Heroism,14067
21457,DRAGON FLY,14068
23556,Ritz,14069
28697,Big Order,14070
30239,Kuroi Ame ni Utarete,14071
33617,Bobobo-bo Bo-bobo?,14072
33973,Sore ga Kimi ni Naru,14073
35031,7th Dragon the Comic,14074
36727,Dotou no Yuushatachi,14075
37749,Yume-uri,14076
37847,Kid,14077
39195,Tsubame-chan Chi no Kateinai Renai,14078
39313,Usotsuki Lily,14079
39391,Hanimero.,14080
43611,Pinocchio,14081
51061,Tsubakizaka Tricolor,14082
51679,Ongaku no Jikan,14083
58691,Kirakira no Natsu,14084
61561,Trans Trans,14085
64925,Shionomiya Ayane wa Machigaenai.,14086
65153,Jigokugata Ningen Doubutsuen: Daiisshou - Noushou Sakuretsu Girl,14087
73157,ARK:Romancer,14088
80953,Koi no Jikan,14089
84747,Esoragoto.,14090
86083,Fukigen na Majo to Uchiki na Kedamono,14091
88532,Choudouryoku Mouko Daishuurai,14092
92236,Paranoia Cage,14093
99795,Mini! Kiznaiver Gekijou,14094
100120,Matsumoto Eiko wa Futsuu no Ko,14095
102342,Minarai Witch,14096
103532,Ryuudan Shounen,14097
106963,HadaCamera,14098
106995,Damage Danshi,14099
107500,Munou na Nana,14100
110481,Hakoniwa Oukoku no Craft Master,14101
523,Fuun Sanshimai Lin³,14102
752,Maburaho,14103
1489,Himesama Ninpouchou: Tenka☆Musou,14104
3193,Simoun,14105
4070,Sister Red,14106
5808,Flower,14107
6876,"Amai Himitsu, Amai Shigeki",14108
7421,Tennen Yuuryouji,14109
8589,Yuuwaku: Sakaraenai Yokubou,14110
9210,Yume no Tsuzuki,14111
10466,Dynamite♥Milk♥Pie,14112
10548,Hanakisou,14113
12305,Schoolmate,14114
15175,Keetai Kounago H,14115
15382,"Star Fox: Farewell, Beloved Falco",14116
16227,Kashikoi Ken Rilienthal,14117
16618,Hi and Low,14118
17493,Kaze no Galdor,14119
17525,Susume! Otome Road,14120
17762,RAPPA,14121
20742,Shiroi Kageboushi,14122
21429,Receptacle,14123
22574,Pokémon Chamo-Chamo☆Pretty♪,14124
23397,Reverend D,14125
23851,Femme Fatale: Unmei no Onna,14126
24607,Okujou-hime,14127
26104,Cubism Love,14128
32819,Monitoring Black Site,14129
34597,Viking,14130
37703,Heart Stealer,14131
41213,"""Sensei, Oshiete.""",14132
41389,Ubareta Hanayome,14133
59051,Black Jack no Yuuwaku,14134
63139,Grimm no You na Monogatari: Snow White,14135
75045,Hana to Uso to Makoto,14136
75471,Danzai no Judith,14137
81249,Norn9: Norn+Nonet,14138
83087,Roppongi Black Cross,14139
83759,Dragon Recipe,14140
86732,Bravely Default: Flying Fairy,14141
87384,Ito Junji no Bishoujo Zankoku Douwa: Shirayukihime-hen,14142
87473,Bocchan to Osawagase Maid,14143
89088,Nejimage Factor,14144
92475,Hisureba,14145
92693,Hajimari no Ao,14146
95255,Kuro no Souzou Shoukanshi,14147
95384,Awatenbou no Yoreyore Santa Claus,14148
96312,Arikai Annu,14149
96427,Kinoko Takenoko,14150
96610,Nankuru Neesan,14151
98083,Chemical Romance,14152
98295,Vector Ball,14153
99785,Mimiyori Harmonia,14154
100167,Kanojo no Ai ga Omosugite Tsurai,14155
101262,Ouji-sama mo Kabocha no Basha mo,14156
103647,Seirei Gensouki,14157
107106,Kimi wo Mawashitai.,14158
111571,Blue Phobia,14159
114516,Uchi no Hentai Maid ni Osowareteru,14160
113568,"Mino-san no Sore, Sawattemo Ii?",14161
114842,Renai Kinshi Gakuen,14162
275,Daten no Tsuki,14163
2245,Okaeri Wa Kochira,14164
2432,Last Target,14165
2611,L'alleluja des Anges,14166
3648,Shichinin no Nana,14167
3836,Blind Date,14168
5526,Guuzen ga Nokosu Mono - Kioku Senmei II,14169
5529,Hana Meguri Goyou!,14170
6912,Lives,14171
7281,Ennui na Kanojo,14172
7289,Dame Dame Darling,14173
8769,Kage no Matsuri,14174
9047,"Lilly, the Frogs, and the Cool Lil' Brother",14175
10880,Jesus!,14176
10887,Ice Ice Baby,14177
10962,Yokujou Kiss,14178
11360,Imouto: Akane,14179
12062,Tantei Gishiki,14180
13672,Sessa Takuma!,14181
14810,100 Dollar wa Yasu Sugiru,14182
14971,V - Egao no Tame ni,14183
17725,"Kemono ni, Koishita",14184
18024,Sasabunechou Konjaku,14185
19370,Hone no Oto,14186
19745,11eyes: Tsumi to Batsu to Aganai no Shoujo,14187
19764,Sword Dancer,14188
20251,Chiisana Atari,14189
21473,Sayonara Nippon,14190
21600,G-Maru Edition,14191
21732,Iinari Princess,14192
22194,Alabaster,14193
22575,Momo to Botan to Yuri no Hana,14194
24234,Pokémon Fushigi no Dungeon: Honoo no Tankentai,14195
25927,Fresh Precure!,14196
29293,Himawari,14197
31137,Ningyou Saisei Koujou,14198
34565,Blue Moon Lovers,14199
42771,Shinchiku,14200
44369,Henshin Ninja Arashi,14201
48737,MaMaMa: Mahou Iinchou Mako-chan Mahou Shidou,14202
50471,Ultraman Tiga,14203
51293,Toscana no Yuuutsu,14204
51295,Sore wa Kiss de Hajimatta,14205
52933,Torihiki...,14206
55173,Cinderella Syndrome,14207
55783,30-sai no Hoken Taiiku,14208
57769,Sakura no Kimi,14209
61531,Sousouki Reginald,14210
68231,Over Take,14211
80101,Kyoukai no Nai Sekai,14212
81085,Cinderella☆Lesson,14213
83295,Okujou de Kimi to Yume Miru,14214
86149,Christmas no Sono Mae ni,14215
86860,Deep Forest,14216
92556,Pan de Peace!,14217
92667,Love You!,14218
93322,Ultimate Antihero,14219
98035,Kabe ni Mary.com,14220
98750,Taki Anna no Honshou wa S nano ka M nano ka Ore dake ga Shitteiru.,14221
100624,Ryuunosuke-kun wa Yasashikunai,14222
103165,Akaku Somaru Kiss wo Shite,14223
106193,King of Idol,14224
108483,Kyou kara Zombie!,14225
65,17-sai: Hajimete no H,14226
152,Boys Be...,14227
276,The End,14228
501,Rizelmine,14229
1004,Nisennenme no Propose,14230
1510,2x8 Song!,14231
2952,Compiler,14232
2994,Brothers,14233
5924,Yoru Koi,14234
5927,Kiiroi Isu,14235
8335,Eien no Omoi wo Kimi ni,14236
9795,Mahou no Stage Fancy Lala,14237
10036,B-kyuu Gourmet Club,14238
10676,Love Comedy Style,14239
10925,Tokyo Zombie,14240
10963,Kayou Gogo 9-ji,14241
12431,Raspberry Field no Majo,14242
12883,Obake Life,14243
13845,Akai Kami no Marure Ina,14244
15157,Renai Club,14245
15601,Elegantly Poor,14246
16305,Witch,14247
17189,H² Love,14248
17662,Tsutaete Ii no,14249
18471,Agape,14250
18542,Death/Communication,14251
18711,Shiroi Koibito,14252
18897,A Place in the Sun,14253
18991,Gakuen Taikutsu Otoko,14254
20649,Garouden,14255
20673,Marshmallow♡Ecchi,14256
21274,Rakko 11-gou,14257
21478,Gelatin,14258
21486,Night Wizard Variable Witch,14259
22752,Light Wing,14260
24802,Honey★Quartet,14261
25324,Pride to Ai to,14262
26142,Ai.,14263
26751,Devilman vs Getter Robo,14264
28162,Yuexia Meiren,14265
29587,Le Masque,14266
30413,Nemureru Mori no Etoile,14267
36069,Kono Koi ni Namidasuru!,14268
37785,Asuka@Miraikei,14269
43671,Oni Yashiki,14270
43919,Senaka no Otoko,14271
45147,Yellow Gate!,14272
46296,Kimi to Kemono na Yume wo Miru,14273
49989,Playboy no Hatsukoi,14274
51085,Yawaraka Onnanoko,14275
52265,Moon Rabbit,14276
57161,Queen's Blade Rebellion: Zero,14277
59657,Sakana no Miru Yume,14278
60697,Ordinary± Owl,14279
64463,Bloody Folklore,14280
68501,Seinaru Usotsuki,14281
70003,Re:Mahou Shoujo,14282
74057,Pandora,14283
74997,Shuriken to Pleats,14284
77621,Kimi ni Hana wo,14285
82537,Ebisu Gakuen Chuutouka Nichiyou Hoshuugumi Tanteidan,14286
88592,Mei☆Company,14287
89769,World's End Sabotage,14288
90833,Onsen Yousei Hakone-chan,14289
90919,I Am a Hero in Osaka,14290
90931,Million Dollar Man,14291
93930,Hana to Shokutaku,14292
94863,Boku Mushi,14293
99930,Oshioki Execute,14294
100165,Yuizaki-san wa Nageru!,14295
102709,Kaijuu no Tokage,14296
103902,Harapeko no Marie,14297
109199,Kanda-kun to Serizawa-san,14298
109840,Peter Grill to Kenja no Jikan,14299
114777,"Isekai de Kojiin wo Hiraita kedo, Naze ka Darehitori Sudatou to Shinai Ken",14300
116547,Dorei Shounin shika Sentakushi ga Nai desu yo?: Harem? Nani Sore Oishii no?,14301
880,Automatic★Angel,14302
1140,Tokyo Tribe 2,14303
1147,Boku no Futatsu no Tsubasa,14304
1514,Nozokiya,14305
2568,Sakura no Uta: The Tear Flows Because of Tenderness.,14306
2868,The Cosmic Tunnel,14307
2989,Virgin Lesson,14308
5059,Hajikete B.B.,14309
5607,Koisuru Melody Musume,14310
5788,School Zone,14311
6920,A Girls,14312
7508,Ojousama no Inu,14313
9858,Araragi Express,14314
11359,Junai★Login,14315
12016,Real Purple,14316
12555,Ame ni Nurete mo,14317
16145,Paradise e No Tobira,14318
17463,Futatsu makura,14319
18142,Veins,14320
18269,Duel Masters,14321
18351,Advent,14322
20122,Korette Happy?,14323
20482,Yaban no Sono,14324
22696,Leave,14325
28739,Happy End no Uragawa,14326
30313,Seishun Limited,14327
31209,Bloody Junkie,14328
33845,Yuri Hime Selection,14329
34077,Chou Nettaiya Orgy,14330
34221,H・E: The Hunt for Energy,14331
34433,Trance Knights,14332
36483,8-banme no Tsumi,14333
37039,Traveling Girl,14334
38167,18 Rin,14335
40437,Giant Robo,14336
42151,Familia!,14337
42205,Zettai Kunshu Shoukougun,14338
46788,Ore wo Koeru to Negatta Keredo.,14339
49127,Magical☆Star Kanon 100%,14340
49831,Sono Te ni Muse ga Yorisou,14341
58137,1+2=Paradise,14342
63209,Sailor Magic Midori-chan,14343
68437,Tsukiyo ni Sasowarete,14344
68979,Seitokai Sousenkyo,14345
69417,Gikyoudai,14346
72111,Shinitaku naru Shoumonai Hibi ga Shinitaku naru kurai Shoumonakute Shinu hodo Shinitakunai Hibi,14347
77301,Hamete Hamerare,14348
79135,Killer: Unparalleled Freedom,14349
86061,White Note Pad,14350
86630,Bonjour♪Koiaji Pâtisserie,14351
89846,Eiyuu to Shounen,14352
99102,"Kono Kekkon ni wa ""Suki"" ga Nai",14353
101025,Itoshi no Sakura-san,14354
106158,Sokuhi Shigan!,14355
109517,Heart of the Girl,14356
172,Corrector Yui,14357
437,Dream Gold: Knights in the Dark City,14358
1529,Melancholic Princess,14359
1794,090: Eko to Issho,14360
2888,KaNa,14361
4017,Assari Chocolate,14362
5494,Soutaisei Renaidan,14363
5532,Bakune Young,14364
5728,Toukibibatake de Love & Peace,14365
5914,Kiiroi Hon: Jacques Thibault to Iu Na no Yuujin,14366
6426,Tsuki no Hikari Hoshi no Michi,14367
6496,Magic Mirror,14368
6914,Shoujo no Tsukurikata,14369
7165,Knife,14370
7666,Maou Dante,14371
7701,The Beautiful Curse,14372
10008,Homemade Home,14373
10746,Kaitou! Pokémon 7,14374
11890,Wagamama na Junai,14375
12595,Hansu no Kikan,14376
13289,Cutlass - The Times of Boys,14377
13656,Baba Yaga,14378
13731,Oniichan☆Control,14379
16243,Jeep and Wagon,14380
17135,Gakkou de Atta Kowai Hanashi,14381
19081,Girls Be Lovely!!,14382
20998,Bake Kano,14383
21363,Meteor-san Strike desu!,14384
23449,Diabolic Garden,14385
24745,Tsukiyo ga Kureta Okurimono,14386
25851,Champagne wa Koi no Biyaku,14387
26554,Mutant Turtles Gaiden,14388
30175,Pretty Haru,14389
34529,Black Mind,14390
34961,Kiryuuin Kaya ni Chi wo Suwareru dake no Kantan na Oshigoto,14391
36041,Sexless Friend,14392
36205,Hiiro no Marionetta,14393
38267,Otome Historic,14394
39803,Harajuku★Takenoko Kouban,14395
40197,Kagemusha wa Skirt wo Haite!,14396
42203,Paperweight Eye,14397
43401,Dragon Ball Heroes: Victory Mission,14398
44175,Oyayubi Hime,14399
45187,Organ,14400
56517,Tama-nyan,14401
67831,Tobenai Washi Ouji,14402
70457,Takayukashiki Shoujo,14403
71031,Pure Love Seasons II: Sakura - Haru / Deai,14404
71823,Money Fight,14405
72373,Omocha no Kyouso-sama,14406
72451,Ten Prism,14407
75137,Yuki no Koi,14408
80533,Xenogears 4-koma Comic,14409
80687,Life Alive!: Kimi to Hajimeru Gakuen Sousenkyo,14410
82443,Takujou no Ageha,14411
85867,Craft Girl,14412
89867,"3-byou, Sude ni Koi.",14413
92839,Mazinkaiser Tai Shin Getter Robo,14414
93573,Kizudarake no Akuma,14415
94472,Ore no 100-wame!!,14416
94609,Yuri Danshi-kun,14417
98788,Ishikoro Satsui,14418
99860,Black Kanojo,14419
102022,Junjou→←Haraguro Kareshi,14420
103439,Tanaka: Nenrei Equal Kanojo Inaireki no Mahoutsukai the Comic,14421
104228,Skyaway's,14422
110192,Tottemo Yasashii Amae-chan!,14423
1751,38 Degrees C,14424
2542,Genyou no Meizu,14425
2702,Kokoro Toshokan,14426
3490,War Angels,14427
3591,Water.,14428
4759,Rokutousei Spica,14429
4963,Bokura no Henbyoushi,14430
5208,Phantom Wizard,14431
6750,Toriaezu Revenge!,14432
6764,Taiyou ga Ippai,14433
6826,Abunai Koto Shite Mitai,14434
7014,Midara,14435
7040,Yozora no Ouji to Asayake no Hime,14436
8843,Baka Demo Kakeru,14437
8987,Room 303,14438
10759,Gift: Under the Rainbow,14439
11284,Hitomi de Watashi wo Tsukamaete,14440
11620,Mondlicht: Tsuki no Tsubasa,14441
12448,Opera no Kaijin,14442
15705,Geinoujin na Yatsura,14443
17344,Rose and Violet,14444
18313,Bakumatsu Koi Hana Shinsengumi,14445
18343,Nana Mix!,14446
19663,My Lovable Fatty,14447
19963,America,14448
19989,Pure-Mari,14449
20103,Mebius Gear,14450
20123,Hyowtam,14451
20423,Mobile Suit Gundam: Char's Counterattack - Beyond the Time,14452
20755,Tama Hiyo,14453
21362,Baby Blue,14454
23897,Space Chef Caisar,14455
24736,Manatsu no Mermaid,14456
24794,Youfu wo Enjite,14457
25848,Hana,14458
25999,Shukumei no Partner,14459
28017,Namida ni Nureta Koi,14460
30467,Netabare Sensou,14461
30603,6000,14462
30829,Dive!!,14463
33963,"Hero Co., Ltd.",14464
36019,Higanjima: Saigo no 47 Nichikan,14465
39169,Ashita no Kyouko-san,14466
39197,Bokka,14467
39335,8♀1♂,14468
44693,Nibun no Ichi,14469
46134,Kagayaku!! Otoko no Ko Juku,14470
47557,Nika Kiri!,14471
48741,Kanaete! Masayume Koubou,14472
49743,Alice in Wonderland Anthology,14473
53017,Anego!!,14474
59661,Ero♥Märchen: Shirayukihime,14475
63693,Mahoutsukai no Reikoku,14476
64917,Venomania-kou no Kyouki,14477
67447,Koi no Enchousen,14478
71123,Boku no Imouto wa Kanji ga Yomeru,14479
71579,Second Brain,14480
76959,"Gon: A Very, Very Lucky Birth",14481
78931,Daremo Shiranai Tou no Aru Machi,14482
82065,Boku Koi Conductor,14483
82671,Yakusoku no Tane,14484
91446,Tasogarebashi Ekimae Omokage Shokudou,14485
91946,Mushihime,14486
93528,Renai Metro,14487
93677,Gantz:G,14488
95292,U,14489
98638,Jurassic Gakuen,14490
101555,Otome to Chigiri,14491
102317,Tenshi no Tamago,14492
102432,DAMiYAN!,14493
105470,Ashita mo Sekai wa Itsumodoori,14494
107021,Dokyuu Hentai HxEros,14495
112667,"Saikyou no Kurokishi, Sentou Maid ni Tenshoku shimashita",14496
360,Heat Guy J,14497
856,Jigoro!,14498
3053,Hajimari no Glashma,14499
3129,The Ring 2,14500
3776,Akuma de Junai,14501
4143,Pokémon Ranger: the Comic,14502
5458,Sayonara Blue,14503
5547,Mangetsu no Yoru ni Akuma no Kiss,14504
5613,Emiri ni Omakase♥,14505
6166,Melancholy of a Selfish Princess,14506
7183,Itsuka Hanayome ni,14507
7408,7200 Byou no Romance,14508
8112,Minus Literacy,14509
10678,Dramatic Irony,14510
11219,Kyuuma!,14511
13377,Gyakusou Shoujo: Owaranai Natsuyasumi,14512
14160,Godzilla,14513
14623,Aka Tights Otoko,14514
18355,Urbane,14515
19770,Mote ne!?,14516
19975,Kill Wizard,14517
21036,/Blush,14518
21174,Minds,14519
22049,My Doll House,14520
22861,Sewn Souls,14521
23948,Glass Bijin,14522
24659,Tengen Toppa Gurren Lagann: Rasen Shounentan,14523
24907,Summer Days,14524
26290,Ichiman Pound no Hanamuko,14525
35477,Tomoshibi,14526
40317,"Meirei, Kimi wo Hanasanai",14527
41339,Utaenai Fairy,14528
42039,Mr.Nobody,14529
43675,The Animal Sacrifice,14530
51971,Misasagi Shougakkou Sensou,14531
58151,1,14532
60479,Boku no Mei,14533
65387,Shiawase no Shoujo,14534
66425,"Kai, Sasu",14535
66523,Jisho to Skirt,14536
71353,Doukyuusei no Macho-kun,14537
72119,Sister Blood: Gensou no Tsuki to Furueru Chi,14538
81449,Hero no Himitsu,14539
82195,Masei,14540
82927,Ningen Shikkaku,14541
84437,Christmas Romance,14542
86856,Yozora no Albireo,14543
94467,Matsuri Connection,14544
97341,Trade: Ore wa Kyou kara Joshikousei,14545
98759,V no Diavolo,14546
100244,Toriko no Toriko,14547
100607,Ore no Aneki wa Kioku Soushitsu: Sex tte Nani?,14548
108341,Sundome!! Milky Way,14549
109672,Tonari de Hanasaku Oto ga Shita,14550
88,Angel/Dust,14551
890,Alien 9: Emulators,14552
1515,Baoh Raihousha,14553
1931,"17-sai, Natsu.: Seifuku no Jouji",14554
3078,Tengoku,14555
3467,Kamisama wa Do-Binbou,14556
3997,Toumeiningen no Shissou,14557
5365,Hakoiri,14558
6014,Risou no Kao wo Motsu Otoko,14559
7036,Lily White,14560
8775,Mazinger Angel Z,14561
10496,Nikkan Tachibana,14562
10521,Nejishiki,14563
15567,Deka Dance,14564
21426,Susume!! Seigaku Dennou Kenkyuubu,14565
21609,Fragile - Sayonara Tsuki no Haikyo,14566
23722,Tonari no Koakuma Boy,14567
24813,Para☆Izo,14568
25089,Usotsuki na Cinderella,14569
25706,Koi no How to Manual♥,14570
34215,Banji Kaichou,14571
34393,Rairaiden,14572
34651,Enma no Hanayome to Kimetsukerareta Fukou na Ore no Jinsei Keikaku,14573
34749,Double Marriage,14574
34791,Himeyaka na Tousaku,14575
34909,Koi no Surisasu,14576
41701,Battle Athletes Daiundoukai,14577
44587,Arata naru Sekai: Kako-hen,14578
47507,Nagisa Round,14579
53547,Meina no Fukurou,14580
54387,Saiteihen no Otoko,14581
58203,Shingeki no Kyojin Volume 0,14582
67975,Suspicious Scandal,14583
69427,Phantom Brave: Ivoire Monogatari,14584
77211,Godspeed,14585
78789,Neo Kiseijuu,14586
80221,Koi no Kotoba,14587
86150,Anekurabe,14588
88080,TC-225,14589
89008,Something Happening,14590
90017,"Shoujo, Shoujo, Shoujo nano.",14591
92962,No Problem Kazoku,14592
93653,Pygmalion,14593
94896,Infection,14594
107035,Isekai Goumon-hime,14595
485,Priceless,14596
599,Seraphic Feather,14597
977,Zashiki Onna,14598
1145,...no Onna,14599
1236,Lost Angel,14600
1550,Kimi Shiruya,14601
1947,Self Portrait,14602
2457,Bashing Renai,14603
3226,Ouji-sama Lv1,14604
3416,AD. Police: Shuuen Toshi,14605
4129,Koihime Soushi,14606
5533,Psycho Trader Chinami,14607
5948,Yasashii Watashi,14608
6760,Baron Gong Battle,14609
7069,School Days,14610
7633,Dakara Ore ni Shina yo,14611
8068,Chocolate - Maid Cafe,14612
8799,Umi-chan no Otomodachi,14613
9813,Manatsu no Rakuen,14614
10006,Adesugata Junjou Boy,14615
11095,Risutora Tou-san,14616
11651,Juuki Kouhei Xenon,14617
12745,Aoi no Yuuwaku,14618
14525,Only You,14619
15447,Tokidamari no Hime,14620
15678,Kyou kara Onnanoko!?,14621
17937,Renai: Crown,14622
20054,Daisuki,14623
23765,NASA,14624
23859,Fuwa♡Kyun,14625
25946,Coin Laundry no Onna,14626
27195,Kidou Senshi Z Gundam: Sayonara,14627
28565,Infinity Game,14628
33043,Asamiya-san no Imouto,14629
34695,Ai Yuugi,14630
35757,Ike! Danshi Koukou Engekibu,14631
37123,Shishi to Cinderella,14632
40367,Muni-Kiss,14633
43783,"""Aishiteru"", Uso dakedo.",14634
47635,Tadashii Ace no Kouryakuhou,14635
50285,Love Mania Sock,14636
56181,Amairo*IsleNauts,14637
58283,Kiss My Ass,14638
64547,Suberu wo Itowazu,14639
71681,Maria-san wa Toumei Shoujo,14640
87177,Duel!,14641
89364,Café☆Griefseed e Youkoso!,14642
91062,Shinigami Hakushaku wa Yuuutsu,14643
94052,Halloween Night,14644
97677,Chiyoko Chocolate,14645
99364,Majonna,14646
102012,Primo Piatto,14647
479,Planet Blood,14648
2737,Natsuyasumi,14649
2931,Kiddy Grade Reverse,14650
3229,Paranoia Star,14651
3689,Doll Garden,14652
4230,Tsumikuibito,14653
5976,16 Engage,14654
6021,Yakusoku no Yubi,14655
6865,Maico 2010,14656
7705,Worlds,14657
8737,Black City,14658
8951,Hotel Harbour View,14659
10790,Sono Hakui wo Nuide,14660
10822,Chibi Geass: 4-koma no Lelouch,14661
10890,Saber Tiger,14662
10931,Cammy Gaiden,14663
11841,XXX Lesson,14664
12591,Cyborg Jiichan G,14665
12670,Zettai x Roman,14666
13645,Pinky Mist,14667
14204,Mahoui Neko to Ibarahime,14668
17597,"Aozora, Kami Hikouki",14669
17673,Nomino,14670
19072,Momoiro Dogubako,14671
19681,Shook Up!,14672
21049,Kisei Juui Suzune,14673
21476,Yuusha Dan,14674
21693,Genshoku Tsundere Danshi. Ikenai Sensei,14675
23873,Otomegokoro no Jiyuugata,14676
29911,Bad Boys,14677
30579,City of Darkness Side Story,14678
32327,Akai Kami wa Yuuwaku no Shirushi,14679
34213,Tadashii Hentai Seiyoku,14680
45387,Mahou ga Toketa Asa ni,14681
46158,Shigatsu no Hina,14682
46302,Katsuai no Ouji-sama,14683
46334,Raburin Ice Cream,14684
51725,KIG⊃R∩MI,14685
55969,Bigger Hunter,14686
59141,Hinata de Saite,14687
60507,Kimi to Itsumademo,14688
64849,GetBackers Bangai-hen,14689
75975,Kagami ga Kita,14690
79781,Soredemo Bokura wa Koi wo Suru,14691
91432,Katajikenai,14692
94796,Boy Meets Girl Girl Meets Boy,14693
96422,Uchuu Shounen Bulge,14694
96887,Hiruko,14695
103310,Ohimesama ja Irarenai,14696
104444,Biotop,14697
110258,Houkago Nijigenme!,14698
114700,Burn the Witch,14699
111477,Asoko de Hataraku Musubu-san,14700
1024,Plus Again,14701
1726,Gekka Kajin Lumen Lunae,14702
3598,Love Vibes,14703
3780,Forget-me-not,14704
3908,Brandoll,14705
4205,Migiko Nippon Ichi!!,14706
4209,Nagi,14707
4425,Pure Pure,14708
4760,Tenshi no Hitsugi: Ave Maria,14709
7400,Rome Rome,14710
7723,Magatsuhi,14711
8798,Uchi no Hide,14712
9338,Princess Kaguya,14713
9479,Yuri Tengoku,14714
9806,Mahou Tsukai Tai!,14715
11747,Kimi wa Machigatteiru,14716
16801,Kodomo ga Neta Ato de,14717
17806,Anata ga Megane wo Hazushitara,14718
18278,Yama Fu-Tang,14719
19619,Cutie Honey: Tennyo Densetsu,14720
19639,Alice's Dream Files,14721
21707,12-sai kara no Himitsu,14722
23090,Megaren: Megane x Koi,14723
23259,Shikigami x Shoujo,14724
29457,Aoi Tori no Shinwa: Blue Myth Overture,14725
32821,Maboroshi Koi Kitan,14726
33753,Shounen yo Taishi wo dake!,14727
36193,Ao Ringo Kiss,14728
46744,Ijimekko,14729
51835,Smoky B.B.,14730
60203,"Kirishima, Bukatsu Yameru tte yo",14731
65397,Saigo no Omoide,14732
77495,Zou no Miru Yume,14733
81789,Mu-kai,14734
87179,Zero Kelvin no Sumire,14735
88390,Yuusha-tachi,14736
88787,Suyasuya Ofuton,14737
90735,Shoujo²,14738
90864,Hajimete no Maou Toubatsu,14739
91515,Misoji Otome to Mote Hatachi,14740
92009,Shizuru-san no Memochou,14741
92094,Nagareboshi ni Negau hodo Bokura wa Sunao ja Nai,14742
93889,Kyojin-tachi no Densetsu,14743
100438,Ipponmichi no Kiro,14744
101829,Ibitsu no Amalgam,14745
102459,PanSt.,14746
102532,Sadosuto na Fujiwara-kun,14747
102953,Dead White.,14748
108762,Ren-chin Girl,14749
109849,Tsuujou Kougeki ga Zentai Kougeki de 2-kai Kougeki no Okaasan wa Suki desu ka?,14750
127,Ark Angels,14751
3764,A Cat That Loved a Fish,14752
5414,Niraikanai: Harukanaru Ne no Kuni,14753
7399,Ikioku,14754
7843,Sister Trap,14755
8118,Prince Bubble,14756
8338,Ougon Honey,14757
9273,Kidou Senshi Gundam F90,14758
10876,How to Make Her Delicious,14759
12765,Mono Kuro,14760
14071,AM 8:00 Kimi ga Suki.,14761
14547,Neo Girl,14762
15006,Double-J,14763
15245,Muyu He Benxiaozhu,14764
23749,Fairytale of Winter,14765
24307,Otome x Ranbu,14766
26220,Sensei no Boku,14767
26821,Ume Shigure,14768
27553,Mermaid Syndrome,14769
28841,Itsukasei Metsubou Syndrome,14770
31059,Tsukimi no Soba,14771
31095,Honnou Honey,14772
32375,Fake!,14773
34349,Tonari no Gokudou-kun,14774
37543,Tokage no Ou,14775
40167,Takamagahara,14776
44681,Never Complex,14777
48371,Shimekiri-sama ni Oyurushi wo,14778
50769,Soto no Fukurami,14779
54223,Hirahira no Tree,14780
58541,Kimi to Boku no Uta World's End,14781
71549,"5-tsu no Hajimete: Ubawarete mo Ii, Kimi ni Nara",14782
90143,Bokura no Fushidara,14783
90939,Renchi na Himoto,14784
92330,Daikousha Nagi,14785
96774,Kokoro ga Anata wo Wasurete mo,14786
97397,He Loves You,14787
105794,Hatsukoi Body,14788
107775,Tama Kick,14789
111761,Guild no Cheat na Uketsukejou,14790
115070,Adamas no Majo-tachi,14791
115342,Karin-chan wa Misetagari,14792
113249,Hen na Chishiki ni Kuwashii Kanojo Takayukashiki Souko-san,14793
2032,Anata no Shiranai Sekai,14794
2814,Knight wa Oatsui no ga Osuki♥,14795
2910,Najica Dengeki Sakusen,14796
3065,Rex: Kyouryuu Monogatari,14797
3144,Unmei ni KISS,14798
4575,Mind Game,14799
6020,Monkey's Foot,14800
6058,Soko wa Nemuri no Mori,14801
8772,Mazinkaiser,14802
